contact_id,account_id,first_name,last_name,email,title,phone,created_at,lead_source,lead_status
6595,3958,Dustin,Moore,dustin.moore@wright-watson.com,Commercial/residential surveyor,+1-454-211-8468x66968,2024-07-29,Ad,Working
906,1986,Ruben,Miller,ruben.miller@wilson-west.com,"Engineer, civil (consulting)",711.302.8823x2623,2025-01-30,Cold Call,New
5907,321,Anna,Coffey,anna.coffey@baker-castillo.com,Further education lecturer,001-622-414-8495x852,2023-10-09,Ad,Working
1619,1379,Hannah,Rivera,hannah.rivera@cooper-hall.com,Fisheries officer,370.549.4584x87818,2023-06-23,Ad,Working
5200,252,Darius,Williams,darius.williams@curtiswatkinsandshelton.com,Orthoptist,001-763-946-0418x3929,2023-10-17,Ad,Working
6619,1396,Brandon,Johnson,brandon.johnson@johnstonandsons.com,Chief Strategy Officer,925-217-1476,2023-04-14,Cold Call,Working
171,635,Natasha,Suarez,natasha.suarez@changinc.com,"Designer, blown glass/stained glass",(357)448-6635,2024-08-23,Ad,Qualified
5336,3193,Ashley,Murphy,ashley.murphy@whiteandsons.com,"Engineer, manufacturing systems",851-564-7865,2025-02-12,Web,Unqualified
4642,2665,James,King,james.king@carneybeardandmiranda.com,Administrator,999-724-2397x23910,2023-12-02,Referral,New
3972,3566,Robert,Lambert,robert.lambert@jonesltd.com,Toxicologist,9426590953,2024-05-10,Ad,New
7397,3629,Christine,Reynolds,christine.reynolds@davidson-steele.com,"Conservator, furniture",586-717-3670x2926,2024-01-24,Cold Call,New
3460,1926,Alyssa,Green,alyssa.green@zimmermanstevensandsmith.com,Solicitor,616.875.9056x5181,2025-05-28,Web,Working
7213,2681,Bruce,Collins,bruce.collins@pricegroup.com,"Accountant, chartered",790-318-9471x2300,2024-05-29,Cold Call,Unqualified
5989,2892,Elizabeth,Matthews,elizabeth.matthews@barry-ruiz.com,General practice doctor,(277)233-5942,2025-02-02,Cold Call,Working
361,378,Jamie,Pace,jamie.pace@nelson-charles.com,Product manager,001-883-242-2762x8025,2022-12-17,Cold Call,Unqualified
5074,625,Tara,Alvarez,tara.alvarez@bishoprodriguezandbriggs.com,"Engineer, water",456.970.4588x4277,2025-05-25,Cold Call,Qualified
4549,1782,Nicholas,Wood,nicholas.wood@manning-norton.com,Multimedia specialist,+1-584-442-9014x6311,2025-05-23,Ad,Working
3925,999,Ariana,Brady,ariana.brady@wyattrobertsandanderson.com,Insurance claims handler,203-305-6041x52501,2023-12-22,Web,New
2239,2466,April,Blankenship,april.blankenship@brown-terry.com,Forensic scientist,(877)835-8681x048,2024-06-24,Ad,Unqualified
6634,63,Caitlin,Crawford,caitlin.crawford@mccoyspenceandthomas.com,Public house manager,,2024-01-09,Cold Call,Working
1730,1159,Natalie,Wagner,natalie.wagner@colemanjacobsandoneill.com,Diplomatic Services operational officer,+1-862-813-0551x78859,2024-12-26,Referral,Qualified
7685,1347,Robert,Garcia,robert.garcia@johnsonandsons.com,Forest/woodland manager,+1-493-706-7879x3325,2025-05-13,Web,Working
7670,763,Ashley,Shaw,ashley.shaw@hortonllc.com,Photographer,(533)927-5029,2025-05-17,Cold Call,Qualified
1039,3512,Whitney,Tucker,whitney.tucker@griffinplc.com,Conference centre manager,+1-570-663-8333x512,2025-01-17,Web,Working
3734,1049,Steven,Page,steven.page@adamsbatesandgeorge.com,Commercial art gallery manager,001-475-790-9051x0279,2023-09-15,Referral,Unqualified
7105,3660,Shane,Molina,shane.molina@dixon-berger.com,"Therapist, horticultural",001-703-926-2360,2025-04-30,Referral,Unqualified
2677,1565,Mario,Fleming,mario.fleming@robinsongibsonandmcintosh.com,Environmental education officer,+1-969-826-7387x9707,2025-06-01,Referral,Qualified
1651,2877,Wesley,Davis,wesley.davis@wheelerlopezandclay.com,Herpetologist,001-554-364-4417x703,2025-07-03,Web,Working
2363,2146,Richard,Guzman,richard.guzman@proctorllc.com,"Exhibitions officer, museum/gallery",419.372.4599x7286,2025-01-19,Ad,Unqualified
4498,1095,Angela,Harris,angela.harris@wolfe-garcia.com,Risk manager,(994)617-1061,2025-07-02,Cold Call,Working
3000,2732,Diana,Kerr,diana.kerr@hernandez-hogan.com,"Nurse, learning disability",001-813-241-1315x34804,2025-07-13,Ad,Qualified
7431,3675,Melissa,Gutierrez,melissa.gutierrez@mcbridemitchellandgilbert.com,Customer service manager,7706998681,2025-03-03,Referral,New
251,3130,Mike,Schultz,mike.schultz@gray-west.com,Health and safety adviser,802-756-2056x0233,2023-01-04,Cold Call,New
1952,2115,Michelle,Gray,michelle.gray@waters-phillips.com,"Scientist, product/process development",612-987-3344x2749,2025-02-11,Referral,New
7365,3345,Marie,Foster,marie.foster@berryllc.com,Herbalist,001-773-215-2705x619,2024-09-30,Ad,Qualified
923,382,Joseph,Smith,joseph.smith@taylorltd.com,Secondary school teacher,958-447-1659x8077,2025-02-14,Ad,Qualified
4144,3490,Debra,Ramirez,debra.ramirez@fisher-barry.com,Purchasing manager,+1-439-991-8609x2846,2024-01-24,Referral,New
6487,3184,Betty,Watson,betty.watson@pena-collins.com,"Scientist, research (physical sciences)",001-962-495-3069x81482,2024-10-01,Ad,Working
6425,812,Christine,Hawkins,christine.hawkins@gregory-young.com,Archivist,001-390-258-8509,2025-01-11,Ad,New
246,2633,Victoria,Clark,victoria.clark@swansonhebertandjohnson.com,Multimedia specialist,760-999-8645,2025-06-28,Cold Call,Qualified
4088,2625,Adrian,Reed,adrian.reed@martin-snow.com,"Buyer, industrial",001-841-381-8557,2024-12-02,Referral,Unqualified
4837,3272,John,Lynch,john.lynch@tuckeryoungandsparks.com,Catering manager,+1-589-318-0607,2025-02-18,Ad,New
15,846,Theresa,Haney,theresa.haney@trujillolambandcollins.com,Nature conservation officer,230-272-0924x1673,2025-05-23,Web,New
5194,1861,Christine,Reyes,christine.reyes@adamswilsonandbrown.com,"Pilot, airline",001-511-666-7320x003,2025-05-15,Web,Unqualified
1761,506,Jennifer,Williams,jennifer.williams@garciamackandnunez.com,Tree surgeon,357.796.6296x35335,2024-02-09,Cold Call,Unqualified
3622,1922,Katherine,Andrews,katherine.andrews@flynndavisandhenderson.com,Insurance broker,+1-228-560-5585,2023-05-29,Ad,Unqualified
6669,667,Aaron,Sanchez,aaron.sanchez@kennedygroup.com,Environmental consultant,(976)839-8452x69041,2025-05-25,Cold Call,Unqualified
122,2301,Donna,Dominguez,donna.dominguez@hernandezsummersandhurst.com,"Solicitor, Scotland",001-852-814-6719,2024-12-13,Ad,New
6400,1615,Sierra,Collins,sierra.collins@andersonplc.com,Site engineer,,2025-06-13,Referral,Unqualified
6165,2429,Robert,Rodriguez,robert.rodriguez@serranojenkinsandschneider.com,Leisure centre manager,,2025-05-14,Referral,New
2316,1205,Jeffrey,Barber,jeffrey.barber@simpsonpierceandevans.com,Insurance underwriter,457-415-2764x00704,2024-03-22,Referral,Unqualified
5203,2692,Jose,Stone,jose.stone@riveraandsons.com,Set designer,001-567-657-1670,2025-06-01,Web,New
2491,116,Jeffrey,Calhoun,jeffrey.calhoun@gonzalez-rojas.com,Market researcher,(476)826-0363x2717,2025-04-30,Referral,New
2342,3025,Jonathon,Washington,jonathon.washington@morrisinc.com,Research scientist (medical),,2025-01-11,Web,Working
1949,3465,Emily,Ward,emily.ward@henry-holloway.com,Chief Marketing Officer,481-741-4938,2025-03-15,Referral,New
2681,1105,James,Evans,james.evans@castillollc.com,Herpetologist,889.845.9241,2025-06-01,Referral,Qualified
7324,3585,Spencer,Benton,spencer.benton@king-ramirez.com,Energy manager,6486302218,2025-04-26,Referral,Working
5285,2721,Justin,Greer,justin.greer@hubbardayersandmorales.com,"Engineer, control and instrumentation",(461)759-5916x18855,2025-03-09,Cold Call,Unqualified
514,2587,Jennifer,Mccormick,jennifer.mccormick@poncewhiteandsanders.com,"Surveyor, commercial/residential",4335716018,2025-06-19,Referral,Working
2356,521,Carol,Davis,carol.davis@sosagroup.com,"Lecturer, further education",(535)423-3062x777,2025-05-24,Web,Working
6361,428,Regina,Park,regina.park@boltonplc.com,Tax inspector,635-350-3943x395,2025-06-30,Cold Call,Qualified
5447,3916,David,Howe,david.howe@martin-robinson.com,Product manager,001-269-436-3756,2023-07-10,Ad,Qualified
6485,3145,Kimberly,Lewis,kimberly.lewis@brandtandersonandpennington.com,Public affairs consultant,001-473-317-2236x313,2025-01-07,Cold Call,New
2097,3719,Cathy,Obrien,cathy.obrien@cantrellllc.com,Biomedical engineer,775.871.2188,2024-11-04,Ad,Qualified
2558,1864,Steven,Jones,steven.jones@turnerandrewsandadams.com,Comptroller,(801)757-9860x77311,2024-09-19,Cold Call,Qualified
6207,3689,Jose,Ramirez,jose.ramirez@bergerhudsonandrodriguez.com,Teaching laboratory technician,941.978.4394x1622,2024-08-31,Cold Call,New
4232,2083,Kristine,Henderson,kristine.henderson@cochranyorkandbennett.com,Clothing/textile technologist,(739)944-1787x760,2025-07-17,Referral,Unqualified
8049,447,Steven,Byrd,steven.byrd@bergerinc.com,Higher education careers adviser,+1-801-830-8559,2024-04-01,Web,Unqualified
4069,1373,Alexandra,Green,alexandra.green@millerandsons.com,Research scientist (medical),(526)614-8169,2025-03-28,Referral,Working
6100,2366,Jesse,Herrera,jesse.herrera@keller-webb.com,Information officer,354-551-4139x11927,2025-01-18,Web,Qualified
7113,633,Angela,Carter,angela.carter@williamslevineandjohnson.com,"Scientist, forensic",(326)438-5926,2022-09-20,Cold Call,Qualified
2748,1955,Nathaniel,Holloway,nathaniel.holloway@yangsmithandromero.com,Games developer,+1-395-965-2197x034,2025-01-03,Web,Qualified
2757,2347,Robert,Mays,robert.mays@reynolds-greene.com,Research scientist (medical),411-332-5697x3102,2025-02-17,Referral,Qualified
3440,955,Stacy,White,stacy.white@turner-cook.com,Plant breeder/geneticist,001-561-525-2189,2024-12-26,Cold Call,Working
886,1081,Holly,Stanley,holly.stanley@garcia-collins.com,Forest/woodland manager,001-869-369-4093x142,2025-05-29,Cold Call,Unqualified
4680,3963,Christopher,Roberts,christopher.roberts@youngandsons.com,Volunteer coordinator,307.625.4140x93634,2025-07-04,Ad,Unqualified
759,513,Melissa,Evans,melissa.evans@masonltd.com,Heritage manager,890-231-2862x2135,2024-05-04,Web,Qualified
4972,3085,Cheryl,Rosario,cheryl.rosario@fergusonruizandbarber.com,"Designer, interior/spatial",550.804.7969x51441,2024-07-22,Web,Qualified
2258,959,Ricky,Smith,ricky.smith@smithltd.com,Seismic interpreter,(748)950-3196x5650,2024-02-12,Ad,Working
6685,1492,Christian,Williams,christian.williams@hernandezhollandandtaylor.com,Air traffic controller,383.836.3292,2025-05-26,Ad,Qualified
2972,2430,Sara,Jackson,sara.jackson@bakergroup.com,Architect,+1-627-917-1355x748,2025-04-18,Referral,Qualified
4288,222,Shelley,Vaughn,shelley.vaughn@callahanllc.com,Air traffic controller,+1-344-253-2357x0008,2025-02-28,Ad,New
7865,3384,David,Parker,david.parker@hannabergerandhartman.com,"Designer, multimedia",+1-807-707-1052x53560,2025-06-09,Ad,Working
3814,2016,Natasha,Patel,natasha.patel@santosyangandberry.com,"Engineer, drilling",5183483510,2025-06-17,Cold Call,Unqualified
5824,2974,Amy,Smith,amy.smith@alexanderreyesandgallagher.com,"Engineer, agricultural",489.434.9866,2023-02-09,Cold Call,Qualified
1961,890,Emily,Lewis,emily.lewis@comptonltd.com,Chartered loss adjuster,485-286-7403x635,2025-05-17,Web,Qualified
5181,191,Amber,Gonzalez,amber.gonzalez@miller-bond.com,Seismic interpreter,+1-491-463-0389,2024-11-22,Referral,Qualified
6062,388,John,Brown,john.brown@williams-wu.com,"Copywriter, advertising",(313)578-3140x382,2023-12-04,Ad,Working
2232,2534,Justin,Valdez,justin.valdez@smithruizandalvarez.com,Counselling psychologist,251-941-5739,2023-08-12,Web,Unqualified
500,2449,Jennifer,Perry,jennifer.perry@gibson-davila.com,"Engineer, water",887.853.6806x667,2023-05-22,Cold Call,Working
83,900,Jerry,Munoz,jerry.munoz@millerleonandclark.com,Housing manager/officer,291.226.9743x1364,2024-09-22,Referral,New
7753,92,Renee,Mason,renee.mason@olsonwillisandrichardson.com,Psychiatric nurse,565.203.9652,2024-11-13,Cold Call,Qualified
4323,713,Crystal,Cummings,crystal.cummings@ramirez-bailey.com,Water quality scientist,+1-301-633-5719x9368,2024-05-26,Ad,New
2195,3526,Phillip,Haney,phillip.haney@pettyplc.com,"Journalist, newspaper",290.594.1031x8435,2024-12-18,Ad,Unqualified
1236,2787,Patrick,Bates,patrick.bates@watts-jacobs.com,Community education officer,001-666-471-3548x3738,2025-04-23,Ad,Unqualified
5776,1222,Edward,Underwood,edward.underwood@wood-robinson.com,Radio producer,385.831.2029,2023-07-25,Cold Call,Qualified
6897,582,David,Peters,david.peters@jacksonandsons.com,Travel agency manager,001-551-684-6741x79076,2024-03-23,Cold Call,Working
1955,135,Antonio,Smith,antonio.smith@harveyltd.com,Operational investment banker,(855)853-0964,2024-02-20,Web,New
4955,70,Christopher,Guerra,christopher.guerra@sanchez-bell.com,"Designer, furniture",001-273-397-6618,2025-06-11,Referral,New
522,3986,David,Johnson,david.johnson@caldwell-hughes.com,"Horticulturist, commercial",+1-531-384-9456x8442,2023-12-12,Referral,Unqualified
4599,820,Allen,Schroeder,allen.schroeder@bellinc.com,Health and safety adviser,385-608-0372,2024-12-13,Web,Working
3581,1957,Jeffrey,Smith,jeffrey.smith@glover-solis.com,"Designer, interior/spatial",605.974.0106,2025-05-08,Web,New
5677,3295,Daniel,Murphy,daniel.murphy@kingplc.com,Metallurgist,+1-498-359-3488x865,2025-07-06,Ad,New
718,1353,Joseph,Lopez,joseph.lopez@adams-cohen.com,Newspaper journalist,001-374-356-2739,2023-12-06,Web,Qualified
3130,3372,Mackenzie,Mckenzie,mackenzie.mckenzie@pittman-martin.com,Clinical biochemist,757-663-1104,2025-03-08,Cold Call,Working
7805,1786,Monique,Thompson,monique.thompson@murraybautistaandcraig.com,International aid/development worker,,2025-04-05,Cold Call,Working
48,3124,Rachel,Santos,rachel.santos@hebert-mendoza.com,Paediatric nurse,951-404-5578x7349,2024-10-25,Web,Unqualified
788,616,Beverly,Jensen,beverly.jensen@martinezbarnesandmontes.com,"Radiographer, diagnostic",(681)801-5461x733,2024-03-15,Cold Call,New
1164,2459,Derrick,Jones,derrick.jones@cooperandsons.com,Pension scheme manager,997.821.5509x0748,2024-02-01,Referral,New
5360,581,Tyler,Baker,tyler.baker@jacksongroup.com,Manufacturing engineer,(896)299-3648,2024-06-03,Cold Call,Qualified
5453,2981,Evelyn,Santana,evelyn.santana@greengroup.com,"Engineer, energy",(240)888-6345x56109,2024-12-20,Referral,Working
6246,1924,Randy,Morales,randy.morales@montgomeryandsons.com,"Designer, ceramics/pottery",458.290.8648x0439,2025-05-15,Cold Call,Unqualified
7362,3682,Andrew,Mendez,andrew.mendez@pacheco-williams.com,Equality and diversity officer,952-994-4939x6982,2023-02-14,Referral,Qualified
1411,3636,Kaitlin,Bowen,kaitlin.bowen@cantucollinsanddavis.com,"Geneticist, molecular",(922)300-6428x99983,2025-04-15,Web,Unqualified
2354,3885,Adam,Garcia,adam.garcia@bowersriveraandmiller.com,Chief of Staff,846-569-2993,2025-06-28,Cold Call,New
1680,542,Logan,Miller,logan.miller@bowerswadeandhall.com,Fine artist,,2025-06-05,Referral,Unqualified
7516,2522,Melissa,Calhoun,melissa.calhoun@osbornellc.com,Prison officer,+1-425-290-7797x42481,2025-07-14,Web,Unqualified
4595,1589,Adam,Petty,adam.petty@gibsonlopezandtyler.com,Community development worker,(227)493-3325,2025-01-15,Ad,Unqualified
2351,3014,Joseph,Parks,joseph.parks@leellc.com,Glass blower/designer,869-304-6823x7274,2024-08-07,Cold Call,Working
7751,92,Erin,Berry,erin.berry@olsonwillisandrichardson.com,Tax inspector,853.497.2326x351,2024-12-27,Referral,Working
1342,425,Renee,Mcdonald,renee.mcdonald@olsenltd.com,Land/geomatics surveyor,,2025-02-03,Web,Working
3080,2163,Teresa,Lee,teresa.lee@ellisonltd.com,Community education officer,2325711719,2024-08-30,Cold Call,Unqualified
4540,167,Jeffrey,Carrillo,jeffrey.carrillo@pierceprattandgutierrez.com,Industrial buyer,(612)264-4509,2024-02-24,Ad,Working
1477,3082,Anna,Page,anna.page@haydenlewisandpatel.com,Health and safety inspector,001-830-845-2911x6098,2025-05-23,Ad,Working
4214,2414,Gregory,Reid,gregory.reid@leehorneandanderson.com,Production engineer,917.457.3999,2024-11-23,Referral,Working
5563,3619,Douglas,Mcguire,douglas.mcguire@hobbs-lewis.com,"Scientist, physiological",(258)829-0931x094,2024-12-04,Cold Call,Unqualified
351,1255,Joseph,Smith,joseph.smith@smiththompsonandmaxwell.com,Advertising art director,554-477-5753x3326,2023-08-23,Cold Call,Qualified
5569,831,John,Jones,john.jones@allenplc.com,Museum education officer,(785)960-6066,2024-04-12,Ad,Working
6375,2740,Jonathan,Maynard,jonathan.maynard@youngmooreandlowe.com,Immigration officer,3852042966,2023-08-18,Referral,Qualified
1449,1562,Kristin,Lowe,kristin.lowe@griffinsmithandmoore.com,Industrial buyer,001-231-850-2784x308,2025-06-26,Referral,New
5574,650,Thomas,Valentine,thomas.valentine@gayplc.com,Hotel manager,702-817-2817,2023-11-08,Web,Unqualified
7476,3489,Kyle,Pearson,kyle.pearson@trujillogroup.com,Further education lecturer,737.862.5179,2025-06-22,Ad,Qualified
4455,3865,Jacob,Burns,jacob.burns@robinson-wright.com,Office manager,588-245-0909,2023-12-23,Referral,Working
4663,1253,Jessica,Smith,jessica.smith@santiagoltd.com,Chartered certified accountant,001-956-218-8195x79812,2025-06-06,Referral,Qualified
2229,386,Manuel,Johnson,manuel.johnson@yoder-glenn.com,Arboriculturist,(660)335-2583,2025-07-02,Referral,Working
4523,2635,Joshua,Evans,joshua.evans@hullinc.com,Herbalist,(928)832-2866,2024-12-04,Referral,Unqualified
6398,157,Brian,Neal,brian.neal@patel-ortiz.com,Health physicist,+1-980-615-2026x2189,2024-11-13,Web,New
750,3973,Jennifer,Jackson,jennifer.jackson@leegroup.com,"Presenter, broadcasting",973-847-3188x298,2023-12-16,Ad,Unqualified
434,2558,Anna,Greene,anna.greene@bond-martinez.com,Occupational psychologist,3906582679,2025-02-15,Referral,Qualified
1501,2640,Timothy,Munoz,timothy.munoz@fisherknightandhowe.com,"Engineer, technical sales",001-941-298-9912x98134,2025-03-11,Cold Call,Unqualified
5659,26,Renee,White,renee.white@bowman-brown.com,"Surveyor, quantity",572-349-3996x7471,2024-07-23,Ad,Qualified
3181,772,Elizabeth,Banks,elizabeth.banks@smithgroup.com,Counsellor,001-356-570-8084x20763,2024-07-01,Ad,New
5139,3552,Vincent,Peck,vincent.peck@perez-lozano.com,Wellsite geologist,+1-606-533-5506x5627,2024-02-13,Web,New
1986,3886,Meredith,Owens,meredith.owens@cookleeandschmitt.com,Meteorologist,708-277-5529,2025-04-08,Web,Working
3822,3380,Sandra,Lee,sandra.lee@franklin-smith.com,Radiation protection practitioner,,2025-07-13,Cold Call,Qualified
4647,1417,Leah,Johnson,leah.johnson@wellsinc.com,Human resources officer,+1-667-307-8629x84687,2022-10-20,Ad,Unqualified
6355,3571,Katherine,Peck,katherine.peck@jenningsltd.com,Therapeutic radiographer,573.833.7085x611,2024-12-18,Web,Working
6955,3296,Linda,Murphy,linda.murphy@holdenpatrickandchambers.com,Data processing manager,,2024-04-28,Ad,Qualified
468,2885,Scott,Pope,scott.pope@aguirreplc.com,Landscape architect,+1-807-201-9356x3844,2025-03-20,Referral,Qualified
1810,2641,Gregory,Griffin,gregory.griffin@mullins-villarreal.com,Archivist,639-357-4467x5688,2024-08-10,Referral,New
5282,3866,Ryan,Luna,ryan.luna@wallaceprestonandtaylor.com,"Psychologist, occupational",8105338280,2025-03-06,Cold Call,Qualified
5529,3803,Kelly,Graham,kelly.graham@mcknight-brown.com,"Designer, exhibition/display",,2025-05-14,Referral,Working
239,3610,Jeremy,Best,jeremy.best@wellsllc.com,Garment/textile technologist,876.906.9364x8236,2025-04-25,Referral,Working
5633,2412,Christian,Schmidt,christian.schmidt@little-barrett.com,Tax inspector,889.427.9454x90385,2025-06-21,Web,Qualified
