opportunity_id,created_at,account_id,account_name,segment,industry,account_region,amount_usd,pipeline_stage,current_stage,forecast_category,next_step_date,status,actual_close,loss_reason,sales_rep_id,rep_name,rep_email,rep_region,rep_start_date
5724,2024-05-06 07:00:00+00:00,466,"Reilly, Rodriguez and Mcdonald",SMB,Retail,West,14639.0,5,Closed,Best Case,2020-01-01,lost,2024-05-20,no_decision,31,Diana Welch,zwright@example.org,West,2023-07-16
5730,2024-04-29 07:00:00+00:00,330,"Davis, Smith and Jackson",SMB,Education,South,9287.0,5,Closed,Commit,2024-05-19,won,2024-08-02,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
5733,2024-06-27 07:00:00+00:00,3410,"Burton, Simmons and Gibson",Mid-Market,Education,West,52793.0,1,Discovery,Omit,2024-06-29,open,,,38,Diane Singh,samuel26@example.net,West,2023-09-21
5736,2024-04-06 07:00:00+00:00,661,"Phillips, Robinson and Zavala",SMB,Healthcare,North,7888.0,5,Closed,Best Case,2024-06-29,won,2024-07-28,,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
5738,2024-06-14 07:00:00+00:00,1883,"Porter, Larsen and Beck",Mid-Market,Education,International,49779.0,5,Closed,Omit,2024-06-13,won,2024-06-19,,42,Melissa Buckley,jasonjuarez@example.org,International,2024-01-19
5764,2024-05-05 07:00:00+00:00,392,Ibarra-Carter,SMB,Healthcare,South,19071.0,5,Closed,Best Case,2024-05-17,won,2024-08-06,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
5773,2024-06-17 07:00:00+00:00,3304,"Herrera, Calhoun and Kelley",SMB,Education,North,24091.0,5,Closed,Omit,2024-04-04,won,2024-09-26,,3,Dale Hopkins,william51@example.org,North,2023-07-07
5793,2024-05-11 07:00:00+00:00,3833,Valdez LLC,Mid-Market,Healthcare,East,67625.0,5,Closed,Best Case,2024-06-08,lost,2024-08-10,no_decision,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
5805,2024-04-14 07:00:00+00:00,2163,Ellison Ltd,SMB,FinTech,International,13773.0,5,Closed,Commit,2024-04-26,won,2024-05-27,,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
5807,2024-04-24 07:00:00+00:00,151,Cummings-Bentley,SMB,Retail,International,21039.0,5,Closed,Best Case,2024-04-02,won,2024-07-22,,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
5810,2024-05-02 07:00:00+00:00,3504,Mcintosh-Ross,SMB,Retail,East,5630.0,5,Closed,Omit,2024-06-01,won,2024-06-13,,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
5811,2024-05-08 07:00:00+00:00,886,"Bennett, Carroll and Keller",Enterprise,Retail,West,362333.0,1,Discovery,Best Case,2024-06-13,open,,,34,Harold Goodman,monroesandra@example.org,West,2023-07-15
5814,2024-06-24 07:00:00+00:00,1742,Perkins-Peterson,SMB,Education,North,13160.0,3,Proposal,Best Case,2024-04-06,open,,,5,Mr. Brandon Fuller DDS,pnichols@example.net,North,2023-02-11
5822,2024-04-10 07:00:00+00:00,3316,Simmons-Smith,SMB,Education,West,12811.0,4,Negotiation,Commit,2024-06-18,open,,,39,Julie Richards,allison89@example.net,West,2023-03-16
5831,2024-04-06 07:00:00+00:00,1006,Ball-Love,Mid-Market,Healthcare,South,47689.0,5,Closed,Best Case,2024-04-15,lost,2024-05-08,no_budget,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
5844,2024-06-02 07:00:00+00:00,2906,Torres and Sons,Mid-Market,FinTech,North,68912.0,5,Closed,Commit,2024-04-20,won,2024-09-21,,9,Robert Lawrence,trevorruiz@example.org,North,2022-10-13
5847,2024-05-12 07:00:00+00:00,1222,Wood-Robinson,SMB,FinTech,South,24584.0,5,Closed,Omit,2024-06-20,won,2024-07-28,,17,Chris Park,bradley85@example.com,South,2022-05-23
5853,2024-04-29 07:00:00+00:00,2966,Garcia-White,Mid-Market,Retail,East,65854.0,5,Closed,Omit,2024-06-10,won,2024-05-04,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
5860,2024-04-26 07:00:00+00:00,1587,Todd-Weber,SMB,Retail,South,14363.0,5,Closed,Omit,2024-06-16,won,2024-06-01,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
5861,2024-06-25 07:00:00+00:00,3016,Bell-King,Mid-Market,Healthcare,North,55464.0,5,Closed,Commit,2024-06-24,lost,2024-09-15,timing,23,Tony Tyler,powellalex@example.net,East,2022-04-04
5865,2024-06-05 07:00:00+00:00,2986,Jordan PLC,Mid-Market,Healthcare,East,27434.0,5,Closed,Best Case,2024-04-14,lost,2024-09-12,no_budget,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
5870,2024-05-27 07:00:00+00:00,2746,Miller Ltd,Mid-Market,Education,North,27078.0,2,Demo,Commit,2024-06-27,open,,,7,Vanessa Mcgee,helen89@example.com,North,2023-08-23
5875,2024-05-22 07:00:00+00:00,695,Anderson Inc,SMB,Retail,North,7056.0,5,Closed,Best Case,2024-05-18,won,2024-08-01,,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
5886,2024-05-17 07:00:00+00:00,2734,Clements and Sons,SMB,Education,North,21582.0,5,Closed,Best Case,2024-06-02,won,2024-05-30,,9,Robert Lawrence,trevorruiz@example.org,North,2022-10-13
5896,2024-04-08 07:00:00+00:00,580,"Lopez, Contreras and Holmes",Mid-Market,Retail,South,58048.0,5,Closed,Commit,2024-04-06,won,2024-04-14,,14,Melissa Wang MD,valerieliu@example.com,South,2023-09-18
5897,2024-06-26 07:00:00+00:00,3206,Allen Ltd,Enterprise,Healthcare,East,403957.0,1,Discovery,Omit,2024-04-02,open,,,24,Kenneth Rivas,wbrock@example.org,East,2022-12-14
5914,2024-05-01 07:00:00+00:00,1331,Walsh and Sons,SMB,Healthcare,International,5449.0,2,Demo,Commit,2020-01-01,open,,,46,Jessica White,martinharrison@example.com,International,2022-08-22
5918,2024-06-15 07:00:00+00:00,1673,Nelson Ltd,Mid-Market,Healthcare,East,61591.0,5,Closed,Best Case,2024-06-11,won,2024-06-21,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
5919,2024-06-04 07:00:00+00:00,1271,Oconnor LLC,SMB,FinTech,East,14384.0,3,Proposal,Omit,2024-06-16,open,,,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
5935,2024-04-22 07:00:00+00:00,1268,Snyder-Ramirez,SMB,FinTech,International,18238.0,2,Demo,Commit,2020-01-01,open,,,50,Connie Smith,wwood@example.org,International,2024-05-12
5941,2024-06-29 07:00:00+00:00,1099,Howe-Simon,SMB,Retail,South,15944.0,5,Closed,Best Case,2024-04-05,won,2024-08-25,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
5965,2024-06-19 07:00:00+00:00,1172,Willis Inc,SMB,Education,East,19275.0,5,Closed,Omit,2024-04-07,won,2024-08-16,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
5966,2024-05-13 07:00:00+00:00,509,Weaver Group,SMB,Education,International,11416.0,5,Closed,Commit,2024-05-08,won,2024-06-03,,50,Connie Smith,wwood@example.org,International,2024-05-12
5985,2024-04-15 07:00:00+00:00,786,Diaz-Price,SMB,FinTech,East,13592.0,5,Closed,Best Case,2024-05-01,won,2024-07-18,,22,Jean Williams,yrobinson@example.com,East,2022-05-19
5998,2024-05-16 07:00:00+00:00,1979,"Huynh, Jones and Baldwin",SMB,FinTech,West,8976.0,3,Proposal,Best Case,2024-04-11,open,,,33,Jeffrey Martin,michaelnguyen@example.net,West,2023-10-02
37,2024-09-19 07:00:00+00:00,1540,Adams LLC,SMB,Education,East,15537.0,5,Closed,Commit,2024-09-21,won,2024-10-23,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
38,2024-09-21 07:00:00+00:00,1540,Adams LLC,SMB,Education,East,11158.0,2,Demo,Best Case,2024-09-17,open,,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
39,2024-09-29 07:00:00+00:00,1540,Adams LLC,SMB,Education,East,7894.0,4,Negotiation,Best Case,2024-09-19,open,,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
40,2024-09-25 07:00:00+00:00,1540,Adams LLC,SMB,Education,East,7055.0,5,Closed,Best Case,2024-07-08,won,2024-10-11,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
45,2024-09-14 07:00:00+00:00,3691,Kennedy-Keller,SMB,Education,South,22246.0,1,Discovery,Omit,2024-08-22,open,,,20,John Blevins,dalton49@example.net,South,2024-03-09
46,2024-09-20 07:00:00+00:00,3691,Kennedy-Keller,SMB,Education,South,13735.0,5,Closed,Commit,2024-08-03,won,2024-11-24,,20,John Blevins,dalton49@example.net,South,2024-03-09
71,2024-09-27 07:00:00+00:00,3481,Wilson PLC,SMB,Healthcare,South,21274.0,5,Closed,Best Case,2024-09-14,won,2025-01-14,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
94,2024-08-09 07:00:00+00:00,917,"Jones, Walker and Williams",SMB,FinTech,East,18168.0,5,Closed,Best Case,2020-01-01,won,2024-09-11,,14,Melissa Wang MD,valerieliu@example.com,South,2023-09-18
95,2024-08-06 07:00:00+00:00,2067,Stanton-Stone,SMB,Healthcare,East,9277.0,5,Closed,Omit,2024-07-29,won,2024-10-10,,24,Kenneth Rivas,wbrock@example.org,East,2022-12-14
96,2024-08-11 07:00:00+00:00,2067,Stanton-Stone,SMB,Healthcare,East,19011.0,5,Closed,Commit,2024-09-28,won,2024-09-25,,24,Kenneth Rivas,wbrock@example.org,East,2022-12-14
98,2024-09-14 07:00:00+00:00,2187,"Mcdonald, Hickman and Martinez",SMB,Healthcare,South,9860.0,5,Closed,Commit,2024-08-03,lost,2024-11-17,feature_gap,17,Chris Park,bradley85@example.com,South,2022-05-23
103,2024-09-26 07:00:00+00:00,3029,Simpson Group,SMB,Retail,East,7088.0,5,Closed,Omit,2024-09-16,won,2024-11-16,,39,Julie Richards,allison89@example.net,West,2023-03-16
125,2024-07-13 07:00:00+00:00,2348,"Duran, Clayton and Wiggins",SMB,FinTech,International,9948.0,1,Discovery,Best Case,2024-08-09,open,,,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
126,2024-07-05 07:00:00+00:00,2348,"Duran, Clayton and Wiggins",SMB,FinTech,International,22710.0,5,Closed,Commit,2024-09-26,won,2024-09-04,,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
143,2024-08-17 07:00:00+00:00,1146,Reynolds-Richardson,Mid-Market,Education,South,93884.0,5,Closed,Omit,2020-01-01,won,2024-09-03,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
144,2024-08-21 07:00:00+00:00,1146,Reynolds-Richardson,Mid-Market,Education,South,59187.0,5,Closed,Commit,2024-09-06,won,2024-11-27,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
155,2024-08-20 07:00:00+00:00,1980,Williams LLC,Mid-Market,Healthcare,North,74268.0,5,Closed,Commit,2024-07-30,won,2024-09-01,,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
156,2024-08-18 07:00:00+00:00,1980,Williams LLC,Mid-Market,Healthcare,North,77695.0,3,Proposal,Commit,2024-09-28,open,,,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
157,2024-08-22 07:00:00+00:00,1980,Williams LLC,Mid-Market,Healthcare,North,87909.0,2,Demo,Best Case,2024-08-10,open,,,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
208,2024-09-01 07:00:00+00:00,2750,Gonzales and Sons,SMB,Retail,East,8437.0,5,Closed,Omit,2024-09-26,won,2024-12-29,,30,Elizabeth Warner,tiffanythomas@example.com,East,2024-03-20
210,2024-07-03 07:00:00+00:00,173,Waller-Campbell,SMB,Education,West,15171.0,2,Demo,Omit,2024-08-30,open,,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
310,2024-07-04 07:00:00+00:00,2241,Perez-Garcia,SMB,Education,South,13744.0,1,Discovery,Commit,2020-01-01,open,,,14,Melissa Wang MD,valerieliu@example.com,South,2023-09-18
316,2024-08-07 07:00:00+00:00,301,Lucas Inc,SMB,Healthcare,South,13826.0,5,Closed,Commit,2024-09-24,won,2024-11-29,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
317,2024-09-15 07:00:00+00:00,2360,Cisneros Inc,SMB,Healthcare,East,7908.0,1,Discovery,Omit,2020-01-01,open,,,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
318,2024-09-15 07:00:00+00:00,2360,Cisneros Inc,SMB,Healthcare,East,23899.0,5,Closed,Commit,2024-08-02,won,2024-12-18,,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
319,2024-09-12 07:00:00+00:00,2360,Cisneros Inc,SMB,Healthcare,East,24659.0,5,Closed,Best Case,2024-07-14,lost,2024-11-14,timing,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
320,2024-09-17 07:00:00+00:00,2360,Cisneros Inc,SMB,Healthcare,East,23266.0,3,Proposal,Best Case,2024-08-30,open,,,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
343,2024-08-10 07:00:00+00:00,2786,"Sweeney, Chambers and Leon",Mid-Market,FinTech,North,36322.0,2,Demo,Omit,2024-07-22,open,,,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
344,2024-08-14 07:00:00+00:00,2333,"Edwards, Walls and Mitchell",Mid-Market,FinTech,East,76652.0,5,Closed,Omit,2024-09-04,won,2024-10-24,,21,David Ryan,ischwartz@example.org,East,2023-03-30
345,2024-08-22 07:00:00+00:00,2333,"Edwards, Walls and Mitchell",Mid-Market,FinTech,East,26050.0,2,Demo,Commit,2024-07-16,open,,,21,David Ryan,ischwartz@example.org,East,2023-03-30
359,2024-07-12 07:00:00+00:00,272,Thomas-Rodriguez,Enterprise,Healthcare,West,426213.0,5,Closed,Omit,2020-01-01,won,2024-07-17,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
360,2024-07-17 07:00:00+00:00,272,Thomas-Rodriguez,Enterprise,Healthcare,West,305619.0,5,Closed,Commit,2024-08-21,won,2024-09-08,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
363,2024-09-21 07:00:00+00:00,743,Smith and Sons,SMB,Healthcare,South,16167.0,1,Discovery,Omit,2024-07-31,open,,,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
402,2024-07-31 07:00:00+00:00,3766,Sherman-Brooks,SMB,Healthcare,West,6078.0,5,Closed,Omit,2024-08-06,won,2024-10-23,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
411,2024-09-16 07:00:00+00:00,423,"Solis, Rodriguez and Jones",SMB,Education,North,6033.0,3,Proposal,Best Case,2024-08-10,open,,,9,Robert Lawrence,trevorruiz@example.org,North,2022-10-13
437,2024-07-29 07:00:00+00:00,3097,Williams-Morgan,SMB,Education,East,17723.0,5,Closed,Omit,2024-09-30,won,2024-08-29,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
513,2024-09-15 07:00:00+00:00,851,Serrano LLC,SMB,FinTech,South,21213.0,5,Closed,Omit,2024-08-23,won,2024-10-30,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
526,2024-08-09 07:00:00+00:00,3779,Stanton Ltd,SMB,Healthcare,North,10867.0,3,Proposal,Omit,2024-07-28,open,,,7,Vanessa Mcgee,helen89@example.com,North,2023-08-23
527,2024-08-05 07:00:00+00:00,3779,Stanton Ltd,SMB,Healthcare,North,19018.0,5,Closed,Best Case,2024-09-13,won,2024-11-08,,7,Vanessa Mcgee,helen89@example.com,North,2023-08-23
546,2024-08-16 07:00:00+00:00,3367,"Ramirez, Sparks and Campbell",Mid-Market,FinTech,West,25443.0,5,Closed,Best Case,2020-01-01,lost,2024-11-17,timing,31,Diana Welch,zwright@example.org,West,2023-07-16
557,2024-09-22 07:00:00+00:00,184,Little-Jenkins,SMB,FinTech,South,23619.0,5,Closed,Omit,2020-01-01,won,2025-01-06,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
558,2024-09-27 07:00:00+00:00,184,Little-Jenkins,SMB,FinTech,South,24504.0,5,Closed,Commit,2024-08-04,won,2025-01-18,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
594,2024-07-24 07:00:00+00:00,2591,"Kemp, Gonzalez and Holland",SMB,Education,West,15393.0,5,Closed,Best Case,2024-08-24,won,2024-10-30,,34,Harold Goodman,monroesandra@example.org,West,2023-07-15
595,2024-07-21 07:00:00+00:00,2591,"Kemp, Gonzalez and Holland",SMB,Education,West,9273.0,2,Demo,Omit,2024-08-18,open,,,34,Harold Goodman,monroesandra@example.org,West,2023-07-15
600,2024-07-14 07:00:00+00:00,1573,Diaz Ltd,SMB,FinTech,International,17909.0,2,Demo,Omit,2024-08-11,open,,,49,Monica Acosta,xbush@example.net,International,2023-03-12
609,2024-09-06 07:00:00+00:00,3187,Hudson-Stokes,SMB,Retail,North,12035.0,5,Closed,Commit,2024-07-28,won,2024-12-15,,5,Mr. Brandon Fuller DDS,pnichols@example.net,North,2023-02-11
616,2024-07-11 07:00:00+00:00,2339,"Gonzales, Anderson and Conway",SMB,FinTech,East,21753.0,5,Closed,Commit,2024-08-19,won,2024-09-16,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
617,2024-07-09 07:00:00+00:00,2339,"Gonzales, Anderson and Conway",SMB,FinTech,East,12334.0,5,Closed,Best Case,2024-09-09,won,2024-08-27,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
619,2024-09-20 07:00:00+00:00,2419,Clark-Porter,SMB,Education,South,17022.0,5,Closed,Commit,2024-09-12,won,2024-11-13,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
620,2024-09-24 07:00:00+00:00,2419,Clark-Porter,SMB,Education,South,13607.0,5,Closed,Commit,2024-09-19,won,2024-11-12,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
621,2024-09-27 07:00:00+00:00,2419,Clark-Porter,SMB,Education,South,9569.0,5,Closed,Omit,2024-09-11,won,2024-12-09,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
627,2024-08-27 07:00:00+00:00,979,Brown PLC,SMB,Healthcare,South,21553.0,5,Closed,Best Case,2024-07-15,lost,2024-11-14,no_decision,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
628,2024-08-21 07:00:00+00:00,979,Brown PLC,SMB,Healthcare,South,18199.0,2,Demo,Commit,2020-01-01,open,,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
636,2024-09-14 07:00:00+00:00,1407,"Savage, King and Hart",Mid-Market,Retail,West,94639.0,5,Closed,Commit,2024-08-30,lost,2024-09-27,no_budget,36,James Butler,cassidyrosario@example.net,West,2023-11-15
638,2024-09-22 07:00:00+00:00,178,"Figueroa, Payne and Cooper",Enterprise,FinTech,North,240322.0,5,Closed,Omit,2024-07-11,won,2024-10-12,,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
639,2024-09-21 07:00:00+00:00,178,"Figueroa, Payne and Cooper",Enterprise,FinTech,North,196436.0,5,Closed,Omit,2024-09-21,lost,2025-01-03,no_budget,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
693,2024-08-13 07:00:00+00:00,1361,Romero Inc,Enterprise,FinTech,North,276447.0,5,Closed,Omit,2024-08-29,lost,2024-11-03,no_decision,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
694,2024-08-22 07:00:00+00:00,1361,Romero Inc,Enterprise,FinTech,North,118563.0,3,Proposal,Best Case,2020-01-01,open,,,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
695,2024-08-20 07:00:00+00:00,1361,Romero Inc,Enterprise,FinTech,North,388488.0,5,Closed,Omit,2024-07-21,won,2024-10-22,,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
699,2024-07-09 07:00:00+00:00,1344,Perez LLC,SMB,Retail,East,8665.0,1,Discovery,Omit,2024-08-07,open,,,30,Elizabeth Warner,tiffanythomas@example.com,East,2024-03-20
713,2024-08-29 07:00:00+00:00,970,Bryant-Nunez,SMB,FinTech,South,24775.0,5,Closed,Best Case,2024-08-01,won,2024-12-22,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
714,2024-09-06 07:00:00+00:00,970,Bryant-Nunez,SMB,FinTech,South,20782.0,4,Negotiation,Commit,2020-01-01,open,,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
718,2024-09-18 07:00:00+00:00,1677,"Howard, Simpson and Howe",SMB,FinTech,West,17850.0,5,Closed,Omit,2024-08-25,won,2024-11-19,,39,Julie Richards,allison89@example.net,West,2023-03-16
748,2024-09-05 07:00:00+00:00,2784,Gordon-Leach,SMB,Healthcare,South,16060.0,5,Closed,Commit,2024-09-15,lost,2024-11-07,feature_gap,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
769,2024-07-15 07:00:00+00:00,3591,Hartman Group,SMB,Education,West,19812.0,5,Closed,Omit,2024-08-29,lost,2024-10-20,feature_gap,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
770,2024-07-18 07:00:00+00:00,3591,Hartman Group,SMB,Education,West,9829.0,2,Demo,Omit,2024-08-09,open,,,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
799,2024-09-21 07:00:00+00:00,3266,Anderson-Daniel,SMB,FinTech,South,15464.0,5,Closed,Best Case,2024-07-12,won,2024-12-29,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
805,2024-07-30 07:00:00+00:00,130,Harrison-Carter,Enterprise,Healthcare,South,433611.0,2,Demo,Best Case,2024-08-16,open,,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
806,2024-07-24 07:00:00+00:00,130,Harrison-Carter,Enterprise,Healthcare,South,352677.0,5,Closed,Commit,2024-07-29,won,2024-08-18,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
807,2024-07-25 07:00:00+00:00,130,Harrison-Carter,Enterprise,Healthcare,South,425987.0,5,Closed,Omit,2024-08-30,won,2024-09-07,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
808,2024-08-01 07:00:00+00:00,130,Harrison-Carter,Enterprise,Healthcare,South,468213.0,5,Closed,Best Case,2024-09-21,won,2024-10-10,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
809,2024-07-25 07:00:00+00:00,130,Harrison-Carter,Enterprise,Healthcare,South,259566.0,5,Closed,Best Case,2024-08-05,won,2024-10-20,,11,Crystal Lyons,newtonchristopher@example.com,South,2022-03-30
828,2024-07-04 07:00:00+00:00,2678,"Davidson, Hunt and Collier",SMB,Education,International,21981.0,2,Demo,Best Case,2024-09-11,open,,,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
829,2024-07-04 07:00:00+00:00,2678,"Davidson, Hunt and Collier",SMB,Education,International,16144.0,3,Proposal,Commit,2024-08-02,open,,,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
831,2024-08-22 07:00:00+00:00,2849,"Scott, Parker and Villa",Mid-Market,FinTech,International,48734.0,5,Closed,Best Case,2020-01-01,lost,2024-09-11,timing,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
832,2024-08-12 07:00:00+00:00,2849,"Scott, Parker and Villa",Mid-Market,FinTech,International,26593.0,2,Demo,Omit,2024-08-22,open,,,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
833,2024-08-20 07:00:00+00:00,2849,"Scott, Parker and Villa",Mid-Market,FinTech,International,37356.0,5,Closed,Best Case,2020-01-01,lost,2024-09-11,timing,45,Nicholas Fisher,brucejoseph@example.org,International,2023-09-19
846,2024-08-27 07:00:00+00:00,1685,Patel Group,SMB,Retail,North,17661.0,5,Closed,Best Case,2024-09-11,won,2024-12-06,,1,Adam Rodriguez,kingsteven@example.com,North,2022-10-16
847,2024-08-29 07:00:00+00:00,1685,Patel Group,SMB,Retail,North,24787.0,5,Closed,Commit,2024-07-09,won,2024-11-29,,1,Adam Rodriguez,kingsteven@example.com,North,2022-10-16
848,2024-08-29 07:00:00+00:00,1685,Patel Group,SMB,Retail,North,23488.0,5,Closed,Commit,2024-08-24,won,2024-09-27,,1,Adam Rodriguez,kingsteven@example.com,North,2022-10-16
